timestamp,amount,merchant_code,account_age_days,is_fraud
2024-02-19 08:00:00,41.63,1001,2046,0
2024-02-19 09:00:00,573.65,1003,3056,0
2024-02-19 10:00:00,252.88,1002,2360,0
2024-02-19 11:00:00,34.05,1004,550,0
2024-02-19 12:00:00,91.61,1001,2870,0
2024-02-19 13:00:00,266.32,1003,86,0
2024-02-19 14:00:00,33.95,1002,3077,0
2024-02-19 15:00:00,194.54,1001,33,0
2024-02-19 16:00:00,104.89,1002,685,0
2024-02-19 17:00:00,214.0,1002,2404,0
2024-02-19 18:00:00,29.36,1001,4277,0
2024-02-19 19:00:00,430.42,1001,3408,0
2024-02-19 20:00:00,746.04,1001,2769,0
2024-02-19 21:00:00,713.97,1002,498,0
2024-02-19 22:00:00,296.98,1002,1495,0
2024-02-19 23:00:00,47.87,1003,3669,0
2024-02-20 00:00:00,303.98,1004,3245,0
2024-02-20 01:00:00,24.98,1002,2429,0
2024-02-20 02:00:00,24.47,1004,3505,0
2024-02-20 03:00:00,98.2,1001,766,0
2024-02-20 04:00:00,154.14,1002,2534,0
2024-02-20 05:00:00,314.29,1003,4260,0
2024-02-20 06:00:00,249.96,1003,266,0
2024-02-20 07:00:00,138.08,1004,1789,0
2024-02-20 08:00:00,83.94,1001,4779,0
2024-02-20 09:00:00,1190.31,1004,2125,0
2024-02-20 10:00:00,131.09,1001,3358,0
2024-02-20 11:00:00,140.07,1003,4778,0
2024-02-20 12:00:00,55.74,1004,1482,0
2024-02-20 13:00:00,336.76,1003,268,0
2024-02-20 14:00:00,256.63,1003,4085,0
2024-02-20 15:00:00,69.89,1001,316,0
2024-02-20 16:00:00,37.19,1004,1128,0
2024-02-20 17:00:00,248.2,1004,3027,0
2024-02-20 18:00:00,232.56,1003,4351,0
2024-02-20 19:00:00,83.84,1003,2790,0
2024-02-20 20:00:00,622.63,1001,1668,0
2024-02-20 21:00:00,52.75,1002,196,0
2024-02-20 22:00:00,133.24,1002,1807,0
2024-02-20 23:00:00,595.11,1003,934,0
2024-02-21 00:00:00,128.85,1002,794,0
2024-02-21 01:00:00,223.51,1002,3454,0
2024-02-21 02:00:00,121.36,1002,3206,0
2024-02-21 03:00:00,84.1,1002,1370,0
2024-02-21 04:00:00,846.75,1003,350,0
2024-02-21 05:00:00,125.3,1002,572,0
2024-02-21 06:00:00,469.05,1002,4756,0
2024-02-21 07:00:00,72.26,1001,3009,0
2024-02-21 08:00:00,67.93,1003,1203,0
2024-02-21 09:00:00,26.33,1004,3120,0
2024-02-21 10:00:00,230.92,1004,78,0
2024-02-21 11:00:00,111.94,1001,2438,0
2024-02-21 12:00:00,419.55,1001,3608,0
2024-02-21 13:00:00,148.19,1003,2382,0
2024-02-21 14:00:00,709.62,1004,4566,0
2024-02-21 15:00:00,61.04,1002,853,0
2024-02-21 16:00:00,425.94,1001,583,0
2024-02-21 17:00:00,319.76,1004,4224,0
2024-02-21 18:00:00,314.74,1003,2606,0
2024-02-21 19:00:00,392.59,1002,4751,0
2024-02-21 20:00:00,306.28,1003,1488,0
2024-02-21 21:00:00,216.82,1001,2083,0
2024-02-21 22:00:00,48.14,1004,1523,0
2024-02-21 23:00:00,26.61,1004,978,0
2024-02-22 00:00:00,527.28,1004,2206,0
2024-02-22 01:00:00,211.76,1004,1521,0
2024-02-22 02:00:00,338.45,1002,664,0
2024-02-22 03:00:00,151.37,1002,3002,0
2024-02-22 04:00:00,44.96,1003,4660,0
2024-02-22 05:00:00,46.75,1002,4530,0
2024-02-22 06:00:00,251.4,1001,302,0
2024-02-22 07:00:00,132.53,1001,2611,0
2024-02-22 08:00:00,64.76,1004,4536,0
2024-02-22 09:00:00,155.3,1001,4422,0
2024-02-22 10:00:00,33.27,1003,4503,0
2024-02-22 11:00:00,194.44,1002,1598,0
2024-02-22 12:00:00,82.67,1002,605,0
2024-02-22 13:00:00,339.46,1002,2603,0
2024-02-22 14:00:00,94.32,1001,2133,0
2024-02-22 15:00:00,141.47,1002,1953,0
2024-02-22 16:00:00,22.34,1004,925,0
2024-02-22 17:00:00,35.04,1004,3879,0
2024-02-22 18:00:00,119.68,1004,2804,0
2024-02-22 19:00:00,150.76,1001,3088,0
2024-02-22 20:00:00,203.27,1002,985,0
2024-02-22 21:00:00,88.97,1001,1085,0
2024-02-22 22:00:00,257.48,1002,2999,0
2024-02-22 23:00:00,5702.41,1003,3477,1
2024-02-23 00:00:00,322.69,1003,1461,0
2024-02-23 01:00:00,28.09,1001,3833,0
2024-02-23 02:00:00,150.98,1004,3942,0
2024-02-23 03:00:00,42.17,1001,2038,0
2024-02-23 04:00:00,75.43,1004,372,0
2024-02-23 05:00:00,883.44,1002,2439,0
2024-02-23 06:00:00,50.75,1004,3642,0
2024-02-23 07:00:00,158.19,1004,2328,0
2024-02-23 08:00:00,212.55,1002,3095,0
2024-02-23 09:00:00,262.44,1003,2355,0
2024-02-23 10:00:00,184.04,1002,3608,0
2024-02-23 11:00:00,21.96,1001,4339,0
2024-02-23 12:00:00,99.04,1001,1741,0
2024-02-23 13:00:00,165.84,1001,36,0
2024-02-23 14:00:00,38.39,1001,102,0
2024-02-23 15:00:00,106.35,1001,2674,0
2024-02-23 16:00:00,26.75,1003,318,0
2024-02-23 17:00:00,36.37,1003,61,0
2024-02-23 18:00:00,121.14,1004,328,0
2024-02-23 19:00:00,48.48,1001,2002,0
2024-02-23 20:00:00,187.65,1002,4286,0
2024-02-23 21:00:00,253.89,1001,3901,0
2024-02-23 22:00:00,342.48,1003,4752,0
2024-02-23 23:00:00,64.67,1001,3966,0
2024-02-24 00:00:00,56.66,1003,2702,0
2024-02-24 01:00:00,42.09,1004,3028,0
2024-02-24 02:00:00,222.36,1004,2034,0
2024-02-24 03:00:00,265.16,1004,4441,0
2024-02-24 04:00:00,26.42,1003,1535,0
2024-02-24 05:00:00,570.44,1001,1288,0
2024-02-24 06:00:00,30.67,1001,523,0
2024-02-24 07:00:00,175.87,1002,4347,0
2024-02-24 08:00:00,266.93,1003,1743,0
2024-02-24 09:00:00,429.54,1002,3380,0
2024-02-24 10:00:00,270.41,1004,3931,0
2024-02-24 11:00:00,343.62,1001,2510,0
2024-02-24 12:00:00,102.94,1003,3474,0
2024-02-24 13:00:00,357.29,1002,2269,0
2024-02-24 14:00:00,36.7,1002,4773,0
2024-02-24 15:00:00,470.41,1002,4699,0
2024-02-24 16:00:00,178.63,1001,2669,0
2024-02-24 17:00:00,359.98,1001,265,0
2024-02-24 18:00:00,140.41,1001,1512,0
2024-02-24 19:00:00,226.33,1003,4666,0
2024-02-24 20:00:00,169.48,1001,2120,0
2024-02-24 21:00:00,283.05,1003,416,0
2024-02-24 22:00:00,37.03,1002,2859,0
2024-02-24 23:00:00,32.45,1002,3186,0
2024-02-25 00:00:00,76.77,1004,1870,0
2024-02-25 01:00:00,54.76,1001,4364,0
2024-02-25 02:00:00,430.81,1002,732,0
2024-02-25 03:00:00,69.49,1001,1292,0
2024-02-25 04:00:00,764.82,1003,623,0
2024-02-25 05:00:00,102.16,1002,3341,0
2024-02-25 06:00:00,60.21,1001,3126,0
2024-02-25 07:00:00,331.84,1002,1988,0
2024-02-25 08:00:00,235.0,1002,822,0
2024-02-25 09:00:00,157.91,1001,1796,0
2024-02-25 10:00:00,182.1,1002,340,0
2024-02-25 11:00:00,274.02,1002,2222,0
2024-02-25 12:00:00,71.87,1002,1226,0
2024-02-25 13:00:00,1141.73,1002,4492,0
2024-02-25 14:00:00,756.13,1003,3347,0
2024-02-25 15:00:00,230.15,1002,2385,0
2024-02-25 16:00:00,64.51,1004,1250,0
2024-02-25 17:00:00,248.03,1002,329,0
2024-02-25 18:00:00,34.99,1001,4504,0
2024-02-25 19:00:00,26.23,1004,1924,0
2024-02-25 20:00:00,79.6,1003,4210,0
2024-02-25 21:00:00,144.21,1004,4801,0
2024-02-25 22:00:00,425.4,1004,339,0
2024-02-25 23:00:00,279.78,1004,669,0
2024-02-26 00:00:00,291.51,1001,3698,0
2024-02-26 01:00:00,130.85,1001,3128,0
2024-02-26 02:00:00,104.91,1001,4926,0
2024-02-26 03:00:00,112.74,1003,1982,0
2024-02-26 04:00:00,898.81,1001,1803,0
2024-02-26 05:00:00,28.19,1001,3228,0
2024-02-26 06:00:00,423.53,1004,4567,0
2024-02-26 07:00:00,192.87,1001,2543,0
2024-02-26 08:00:00,135.47,1002,2467,0
2024-02-26 09:00:00,278.38,1001,3110,0
2024-02-26 10:00:00,153.37,1003,4376,0
2024-02-26 11:00:00,433.38,1003,2743,0
2024-02-26 12:00:00,481.93,1002,4490,0
2024-02-26 13:00:00,129.54,1003,4165,0
2024-02-26 14:00:00,84.82,1003,229,0
2024-02-26 15:00:00,199.47,1004,2828,0
2024-02-26 16:00:00,506.91,1002,1916,0
2024-02-26 17:00:00,67.31,1004,2621,0
2024-02-26 18:00:00,215.08,1004,2603,0
2024-02-26 19:00:00,219.7,1001,105,0
2024-02-26 20:00:00,284.19,1002,998,0
2024-02-26 21:00:00,48.21,1001,1122,0
2024-02-26 22:00:00,271.63,1001,2288,0
2024-02-26 23:00:00,499.45,1004,255,0
2024-02-27 00:00:00,59.61,1003,2168,0
2024-02-27 01:00:00,74.24,1002,4339,0
2024-02-27 02:00:00,730.84,1003,3359,0
2024-02-27 03:00:00,59.93,1004,2735,0
2024-02-27 04:00:00,405.36,1004,4087,0
2024-02-27 05:00:00,155.56,1004,4908,0
2024-02-27 06:00:00,76.8,1004,2676,0
2024-02-27 07:00:00,429.2,1004,3209,0
2024-02-27 08:00:00,137.87,1004,2764,0
2024-02-27 09:00:00,164.65,1003,1427,0
2024-02-27 10:00:00,109.02,1001,664,0
2024-02-27 11:00:00,199.76,1003,2452,0
2024-02-27 12:00:00,55.71,1002,120,0
2024-02-27 13:00:00,119.21,1003,99,0
2024-02-27 14:00:00,717.43,1004,772,0
2024-02-27 15:00:00,79.72,1003,3182,0
2024-02-27 16:00:00,233.85,1001,2189,0
2024-02-27 17:00:00,98.66,1002,2514,0
2024-02-27 18:00:00,316.98,1003,1474,0
2024-02-27 19:00:00,48.05,1001,107,0
2024-02-27 20:00:00,720.12,1003,302,0
2024-02-27 21:00:00,140.95,1002,1849,0
2024-02-27 22:00:00,73.85,1003,1744,0
2024-02-27 23:00:00,35.27,1004,2629,0
2024-02-28 00:00:00,57.21,1003,4757,0
2024-02-28 01:00:00,166.7,1001,2206,0
2024-02-28 02:00:00,102.2,1003,3476,0
2024-02-28 03:00:00,373.08,1001,1916,0
2024-02-28 04:00:00,132.74,1002,1731,0
2024-02-28 05:00:00,77.19,1003,3701,0
2024-02-28 06:00:00,212.02,1002,1826,0
2024-02-28 07:00:00,265.36,1002,262,0
2024-02-28 08:00:00,56.55,1003,4237,0
2024-02-28 09:00:00,56.69,1001,3529,0
2024-02-28 10:00:00,27.47,1002,1917,0
2024-02-28 11:00:00,286.67,1002,1920,0
2024-02-28 12:00:00,238.01,1003,2531,0
2024-02-28 13:00:00,148.73,1003,3859,0
2024-02-28 14:00:00,391.8,1003,1068,0
2024-02-28 15:00:00,347.64,1003,3548,0
2024-02-28 16:00:00,1016.03,1003,2332,1
2024-02-28 17:00:00,425.4,1004,196,0
2024-02-28 18:00:00,66.09,1003,958,0
2024-02-28 19:00:00,43.74,1001,2300,0
2024-02-28 20:00:00,82.87,1002,4369,0
2024-02-28 21:00:00,31.76,1001,4627,0
2024-02-28 22:00:00,171.5,1001,4888,0
2024-02-28 23:00:00,571.68,1004,4640,0
2024-02-29 00:00:00,28.03,1003,219,0
2024-02-29 01:00:00,46.05,1002,2103,0
2024-02-29 02:00:00,140.37,1001,3548,0
2024-02-29 03:00:00,563.24,1003,1573,0
2024-02-29 04:00:00,96.01,1003,35,0
2024-02-29 05:00:00,161.54,1004,184,0
2024-02-29 06:00:00,28.49,1004,1344,0
2024-02-29 07:00:00,52.11,1004,331,0
2024-02-29 08:00:00,882.95,1002,4160,0
2024-02-29 09:00:00,691.16,1001,4057,0
2024-02-29 10:00:00,20.99,1004,3237,0
2024-02-29 11:00:00,626.53,1004,1882,0
2024-02-29 12:00:00,223.84,1004,2077,0
2024-02-29 13:00:00,424.87,1001,342,0
2024-02-29 14:00:00,141.3,1001,3001,0
2024-02-29 15:00:00,164.97,1004,920,0
2024-02-29 16:00:00,154.22,1004,4506,0
2024-02-29 17:00:00,239.84,1003,959,0
2024-02-29 18:00:00,50.08,1004,2085,0
2024-02-29 19:00:00,26.09,1002,2524,0
2024-02-29 20:00:00,93.61,1002,3341,0
2024-02-29 21:00:00,263.94,1004,3039,0
2024-02-29 22:00:00,65.09,1001,110,0
2024-02-29 23:00:00,243.82,1003,4656,0
2024-03-01 00:00:00,720.73,1001,2410,0
2024-03-01 01:00:00,39.72,1004,3381,0
2024-03-01 02:00:00,243.32,1002,2353,0
2024-03-01 03:00:00,137.31,1003,362,0
2024-03-01 04:00:00,425.21,1001,2965,0
2024-03-01 05:00:00,59.0,1001,1028,0
2024-03-01 06:00:00,255.94,1004,1189,0
2024-03-01 07:00:00,384.17,1003,3546,0
2024-03-01 08:00:00,598.69,1002,3660,0
2024-03-01 09:00:00,249.93,1004,2512,0
2024-03-01 10:00:00,157.5,1003,3829,0
2024-03-01 11:00:00,212.39,1001,989,0
2024-03-01 12:00:00,2153.44,1004,4844,1
2024-03-01 13:00:00,189.08,1001,986,0
2024-03-01 14:00:00,26.17,1001,1381,0
2024-03-01 15:00:00,554.58,1004,2290,0
2024-03-01 16:00:00,4445.61,1004,4586,1
2024-03-01 17:00:00,245.72,1004,117,0
2024-03-01 18:00:00,68.59,1004,982,0
2024-03-01 19:00:00,235.11,1004,1636,0
2024-03-01 20:00:00,120.13,1001,713,0
2024-03-01 21:00:00,230.67,1002,884,0
2024-03-01 22:00:00,42.54,1002,3819,0
2024-03-01 23:00:00,234.5,1004,2421,0
2024-03-02 00:00:00,1508.34,1001,2117,0
2024-03-02 01:00:00,29.88,1002,3563,0
2024-03-02 02:00:00,775.97,1002,1283,0
2024-03-02 03:00:00,124.48,1002,569,0
2024-03-02 04:00:00,429.21,1001,126,0
2024-03-02 05:00:00,325.01,1004,4979,0
2024-03-02 06:00:00,187.41,1004,3056,0
2024-03-02 07:00:00,288.23,1004,53,0
2024-03-02 08:00:00,441.59,1003,518,0
2024-03-02 09:00:00,123.55,1003,3449,0
2024-03-02 10:00:00,99.21,1003,3938,0
2024-03-02 11:00:00,240.28,1001,4954,0
2024-03-02 12:00:00,349.89,1002,926,0
2024-03-02 13:00:00,307.34,1002,2955,0
2024-03-02 14:00:00,339.71,1001,808,0
2024-03-02 15:00:00,134.39,1001,4981,0
2024-03-02 16:00:00,360.57,1004,1770,0
2024-03-02 17:00:00,45.61,1004,2343,0
2024-03-02 18:00:00,177.27,1003,3285,0
2024-03-02 19:00:00,21.16,1003,828,0
2024-03-02 20:00:00,98.49,1001,2178,0
2024-03-02 21:00:00,111.29,1003,3745,0
2024-03-02 22:00:00,120.89,1002,3075,0
2024-03-02 23:00:00,257.8,1001,3269,0
2024-03-03 00:00:00,118.39,1001,916,0
2024-03-03 01:00:00,139.09,1002,4118,0
2024-03-03 02:00:00,74.24,1004,612,0
2024-03-03 03:00:00,113.44,1004,4305,0
2024-03-03 04:00:00,71.57,1002,2643,0
2024-03-03 05:00:00,35.2,1002,1801,0
2024-03-03 06:00:00,204.99,1003,3537,0
2024-03-03 07:00:00,240.65,1001,4553,0
2024-03-03 08:00:00,213.25,1003,1821,0
2024-03-03 09:00:00,144.54,1002,3921,0
2024-03-03 10:00:00,115.54,1003,850,0
2024-03-03 11:00:00,418.04,1002,3152,0
2024-03-03 12:00:00,166.41,1003,4695,0
2024-03-03 13:00:00,150.47,1003,2100,0
2024-03-03 14:00:00,25.2,1004,4625,0
2024-03-03 15:00:00,103.48,1002,1046,0
2024-03-03 16:00:00,115.67,1003,734,0
2024-03-03 17:00:00,121.77,1001,997,0
2024-03-03 18:00:00,193.58,1003,812,0
2024-03-03 19:00:00,172.54,1003,2592,0
2024-03-03 20:00:00,207.25,1001,3847,0
2024-03-03 21:00:00,309.53,1002,536,0
2024-03-03 22:00:00,355.31,1004,1675,0
2024-03-03 23:00:00,273.26,1004,1148,0
2024-03-04 00:00:00,642.56,1004,469,0
2024-03-04 01:00:00,23.68,1001,2562,0
2024-03-04 02:00:00,63.58,1003,4430,0
2024-03-04 03:00:00,21.52,1002,4684,0
2024-03-04 04:00:00,228.53,1003,2818,0
2024-03-04 05:00:00,476.62,1004,2908,0
2024-03-04 06:00:00,75.81,1003,3253,0
2024-03-04 07:00:00,543.55,1001,4078,0
2024-03-04 08:00:00,32.43,1001,2341,0
2024-03-04 09:00:00,564.95,1002,4580,0
2024-03-04 10:00:00,106.66,1002,3695,0
2024-03-04 11:00:00,41.39,1004,641,0
2024-03-04 12:00:00,153.06,1002,4808,0
2024-03-04 13:00:00,79.35,1003,2466,0
2024-03-04 14:00:00,87.06,1001,991,0
2024-03-04 15:00:00,93.43,1001,4664,0
2024-03-04 16:00:00,344.94,1001,4327,0
2024-03-04 17:00:00,174.94,1002,1566,0
2024-03-04 18:00:00,94.59,1001,2215,0
2024-03-04 19:00:00,208.49,1001,4453,0
2024-03-04 20:00:00,271.86,1001,4994,0
2024-03-04 21:00:00,83.66,1004,3965,0
2024-03-04 22:00:00,126.73,1004,931,0
2024-03-04 23:00:00,46.0,1002,414,0
2024-03-05 00:00:00,59.97,1001,4782,0
2024-03-05 01:00:00,248.59,1002,4694,0
2024-03-05 02:00:00,60.04,1001,1630,0
2024-03-05 03:00:00,168.96,1001,2962,0
2024-03-05 04:00:00,266.92,1001,3128,0
2024-03-05 05:00:00,42.61,1002,1604,0
2024-03-05 06:00:00,187.55,1002,575,0
2024-03-05 07:00:00,79.29,1001,4809,0
2024-03-05 08:00:00,678.97,1003,2878,0
2024-03-05 09:00:00,152.15,1002,867,0
2024-03-05 10:00:00,347.97,1004,1294,0
2024-03-05 11:00:00,179.8,1002,594,0
2024-03-05 12:00:00,28.88,1001,4337,0
2024-03-05 13:00:00,220.56,1003,1255,0
2024-03-05 14:00:00,624.84,1001,61,0
2024-03-05 15:00:00,204.07,1004,2173,0
2024-03-05 16:00:00,362.06,1002,547,0
2024-03-05 17:00:00,451.19,1002,550,0
2024-03-05 18:00:00,71.77,1001,824,0
2024-03-05 19:00:00,67.66,1001,1425,0
2024-03-05 20:00:00,208.83,1004,2848,0
2024-03-05 21:00:00,125.88,1003,1662,0
2024-03-05 22:00:00,386.34,1004,2675,0
2024-03-05 23:00:00,480.56,1003,4524,0
2024-03-06 00:00:00,107.21,1002,4072,0
2024-03-06 01:00:00,74.07,1003,2366,0
2024-03-06 02:00:00,323.3,1003,3820,0
2024-03-06 03:00:00,84.26,1002,873,0
2024-03-06 04:00:00,365.89,1002,195,0
2024-03-06 05:00:00,130.24,1002,4366,0
2024-03-06 06:00:00,240.25,1004,1561,0
2024-03-06 07:00:00,40.08,1002,2217,0
2024-03-06 08:00:00,215.56,1001,771,0
2024-03-06 09:00:00,140.21,1002,4329,0
2024-03-06 10:00:00,196.67,1002,1289,0
2024-03-06 11:00:00,56.79,1002,4285,0
2024-03-06 12:00:00,287.02,1003,4737,0
2024-03-06 13:00:00,417.26,1004,3704,0
2024-03-06 14:00:00,68.86,1002,3291,0
2024-03-06 15:00:00,40.12,1004,1546,0
2024-03-06 16:00:00,24.78,1001,3174,0
2024-03-06 17:00:00,225.43,1001,2780,0
2024-03-06 18:00:00,206.84,1002,1973,0
2024-03-06 19:00:00,178.24,1001,3855,0
2024-03-06 20:00:00,72.78,1004,3445,0
2024-03-06 21:00:00,119.16,1003,4720,0
2024-03-06 22:00:00,200.52,1002,571,0
2024-03-06 23:00:00,157.34,1001,2431,0
2024-03-07 00:00:00,901.03,1004,4727,0
2024-03-07 01:00:00,49.34,1004,2145,0
2024-03-07 02:00:00,257.58,1001,2071,0
2024-03-07 03:00:00,123.61,1004,2190,0
2024-03-07 04:00:00,131.79,1004,1970,0
2024-03-07 05:00:00,272.88,1002,3889,0
2024-03-07 06:00:00,255.81,1004,3289,0
2024-03-07 07:00:00,967.88,1001,3894,0
2024-03-07 08:00:00,47.48,1002,3280,0
2024-03-07 09:00:00,41.99,1001,4697,0
2024-03-07 10:00:00,277.72,1003,592,0
2024-03-07 11:00:00,192.73,1001,1623,0
2024-03-07 12:00:00,84.09,1001,1111,0
2024-03-07 13:00:00,36.55,1002,298,0
2024-03-07 14:00:00,37.91,1004,3869,0
2024-03-07 15:00:00,469.22,1001,3070,0
2024-03-07 16:00:00,62.61,1002,2936,0
2024-03-07 17:00:00,98.13,1003,4112,0
2024-03-07 18:00:00,71.41,1002,1193,0
2024-03-07 19:00:00,107.7,1002,4345,0
2024-03-07 20:00:00,34.39,1004,1456,0
2024-03-07 21:00:00,166.4,1001,1759,0
2024-03-07 22:00:00,34.0,1003,1913,0
2024-03-07 23:00:00,342.24,1002,3185,0
2024-03-08 00:00:00,73.24,1001,1087,0
2024-03-08 01:00:00,175.31,1001,2387,0
2024-03-08 02:00:00,444.18,1002,857,0
2024-03-08 03:00:00,230.47,1001,2886,0
2024-03-08 04:00:00,172.27,1002,1249,0
2024-03-08 05:00:00,98.41,1002,1342,0
2024-03-08 06:00:00,100.99,1002,3516,0
2024-03-08 07:00:00,3763.43,1003,2389,1
2024-03-08 08:00:00,1047.9,1002,4801,0
2024-03-08 09:00:00,236.85,1004,4132,0
2024-03-08 10:00:00,183.19,1001,3247,0
2024-03-08 11:00:00,282.35,1003,2375,0
2024-03-08 12:00:00,145.17,1001,2422,0
2024-03-08 13:00:00,32.41,1003,3184,0
2024-03-08 14:00:00,185.24,1004,382,0
2024-03-08 15:00:00,652.24,1003,1959,0
2024-03-08 16:00:00,58.55,1003,254,0
2024-03-08 17:00:00,254.24,1003,1850,0
2024-03-08 18:00:00,64.86,1001,3437,0
2024-03-08 19:00:00,173.5,1002,134,0
2024-03-08 20:00:00,40.33,1001,4642,0
2024-03-08 21:00:00,139.7,1002,2763,0
2024-03-08 22:00:00,302.25,1001,1929,0
2024-03-08 23:00:00,105.41,1004,1645,0
2024-03-09 00:00:00,238.67,1004,1435,0
2024-03-09 01:00:00,337.39,1003,1550,0
2024-03-09 02:00:00,6702.7,1004,540,1
2024-03-09 03:00:00,73.48,1003,4359,0
2024-03-09 04:00:00,121.94,1002,3113,0
2024-03-09 05:00:00,53.07,1004,4766,0
2024-03-09 06:00:00,998.13,1002,1811,0
2024-03-09 07:00:00,543.46,1001,1046,0
2024-03-09 08:00:00,175.29,1002,3738,0
2024-03-09 09:00:00,389.07,1001,4021,0
2024-03-09 10:00:00,167.19,1002,3473,0
2024-03-09 11:00:00,215.41,1002,1152,0
2024-03-09 12:00:00,38.67,1004,1765,0
2024-03-09 13:00:00,301.52,1002,4850,0
2024-03-09 14:00:00,47.33,1004,1639,0
2024-03-09 15:00:00,369.82,1004,772,0
2024-03-09 16:00:00,324.68,1003,4899,0
2024-03-09 17:00:00,266.71,1003,4849,0
2024-03-09 18:00:00,27.37,1001,3967,0
2024-03-09 19:00:00,92.23,1002,567,0
2024-03-09 20:00:00,81.06,1001,4631,0
2024-03-09 21:00:00,109.3,1002,849,0
2024-03-09 22:00:00,38.34,1003,12,0
2024-03-09 23:00:00,572.79,1003,1061,0
2024-03-10 00:00:00,181.4,1002,1414,0
2024-03-10 01:00:00,92.92,1002,166,0
2024-03-10 02:00:00,121.16,1003,1947,0
2024-03-10 03:00:00,138.55,1003,520,0
2024-03-10 04:00:00,203.56,1001,3414,0
2024-03-10 05:00:00,165.0,1003,4792,0
2024-03-10 06:00:00,523.63,1002,1147,0
2024-03-10 07:00:00,157.42,1001,3924,0
2024-03-10 08:00:00,989.65,1002,3331,0
2024-03-10 09:00:00,401.33,1004,4676,0
2024-03-10 10:00:00,66.77,1001,724,0
2024-03-10 11:00:00,553.56,1002,2296,0
2024-03-10 12:00:00,44.74,1003,2664,0
2024-03-10 13:00:00,360.15,1004,1000,0
2024-03-10 14:00:00,115.81,1002,4439,0
2024-03-10 15:00:00,440.7,1001,2170,0
2024-03-10 16:00:00,425.08,1002,4467,0
2024-03-10 17:00:00,347.9,1004,2154,0
2024-03-10 18:00:00,332.16,1001,2073,0
2024-03-10 19:00:00,92.68,1004,2613,0
2024-03-10 20:00:00,36.88,1002,1987,0
2024-03-10 21:00:00,123.16,1003,385,0
2024-03-10 22:00:00,58.12,1003,751,0
2024-03-10 23:00:00,257.46,1002,4495,0
2024-03-11 00:00:00,104.96,1002,2677,0
2024-03-11 01:00:00,762.72,1002,1250,0
2024-03-11 02:00:00,224.87,1001,3480,0
2024-03-11 03:00:00,365.74,1004,4929,0
2024-03-11 04:00:00,48.43,1004,2377,0
2024-03-11 05:00:00,416.12,1004,2253,0
2024-03-11 06:00:00,532.16,1002,3559,0
2024-03-11 07:00:00,153.52,1004,427,0
2024-03-11 08:00:00,206.41,1002,616,0
2024-03-11 09:00:00,309.47,1001,577,0
2024-03-11 10:00:00,58.44,1003,553,0
2024-03-11 11:00:00,159.66,1002,893,0
2024-03-11 12:00:00,121.72,1002,4808,0
2024-03-11 13:00:00,51.65,1003,1233,0
2024-03-11 14:00:00,111.63,1003,2903,0
2024-03-11 15:00:00,34.12,1001,2078,0
2024-03-11 16:00:00,25.23,1004,3719,0
2024-03-11 17:00:00,49.04,1002,1796,0
2024-03-11 18:00:00,679.99,1004,1467,0
2024-03-11 19:00:00,179.49,1002,1924,0
2024-03-11 20:00:00,695.24,1001,87,0
2024-03-11 21:00:00,133.3,1003,3623,0
2024-03-11 22:00:00,94.74,1001,1318,0
2024-03-11 23:00:00,161.1,1003,657,0
2024-03-12 00:00:00,135.79,1004,2197,0
2024-03-12 01:00:00,42.33,1004,562,0
2024-03-12 02:00:00,224.79,1001,291,0
2024-03-12 03:00:00,68.68,1003,1291,0
2024-03-12 04:00:00,213.3,1001,1856,0
2024-03-12 05:00:00,2466.46,1003,2497,1
2024-03-12 06:00:00,52.98,1003,2803,0
2024-03-12 07:00:00,32.66,1004,3721,0
2024-03-12 08:00:00,323.52,1004,4209,0
2024-03-12 09:00:00,143.16,1003,4871,0
2024-03-12 10:00:00,31.98,1003,2786,0
2024-03-12 11:00:00,1074.39,1003,1606,0
2024-03-12 12:00:00,31.9,1004,489,0
2024-03-12 13:00:00,257.51,1004,3322,0
2024-03-12 14:00:00,843.06,1002,3228,0
2024-03-12 15:00:00,74.67,1003,1973,0
2024-03-12 16:00:00,50.69,1002,2152,0
2024-03-12 17:00:00,45.88,1003,3908,0
2024-03-12 18:00:00,92.27,1004,2082,0
2024-03-12 19:00:00,41.3,1002,1305,0
2024-03-12 20:00:00,255.64,1002,948,0
2024-03-12 21:00:00,32.86,1001,771,0
2024-03-12 22:00:00,162.43,1003,4759,0
2024-03-12 23:00:00,1162.58,1004,1679,0
2024-03-13 00:00:00,356.37,1001,3872,0
2024-03-13 01:00:00,211.02,1001,2695,0
2024-03-13 02:00:00,93.13,1003,3909,0
2024-03-13 03:00:00,215.58,1001,1941,0
2024-03-13 04:00:00,169.75,1003,3949,0
2024-03-13 05:00:00,131.05,1001,1136,0
2024-03-13 06:00:00,48.02,1003,3307,0
2024-03-13 07:00:00,455.37,1004,4680,0
2024-03-13 08:00:00,139.49,1003,1213,0
2024-03-13 09:00:00,63.29,1003,4145,0
2024-03-13 10:00:00,111.7,1002,3782,0
2024-03-13 11:00:00,126.93,1004,529,0
2024-03-13 12:00:00,371.52,1004,2293,0
2024-03-13 13:00:00,284.56,1004,4568,0
2024-03-13 14:00:00,313.33,1001,492,0
2024-03-13 15:00:00,22.22,1002,2487,0
2024-03-13 16:00:00,127.62,1004,3103,0
2024-03-13 17:00:00,151.3,1001,352,0
2024-03-13 18:00:00,23.88,1001,1472,0
