timestamp,sensor1,sensor2,temperature,fault
2024-03-19 11:00:00,41.698,25.139,39.294,0
2024-03-19 12:00:00,41.521,24.06,40.748,0
2024-03-19 13:00:00,41.112,24.035,41.311,0
2024-03-19 14:00:00,39.166,24.306,39.136,0
2024-03-19 15:00:00,40.162,23.844,41.132,0
2024-03-19 16:00:00,39.814,24.14,39.433,0
2024-03-19 17:00:00,39.01,23.791,40.269,0
2024-03-19 18:00:00,41.067,23.792,38.983,0
2024-03-19 19:00:00,40.317,24.37,39.902,0
2024-03-19 20:00:00,43.787,23.658,39.911,0
2024-03-19 21:00:00,41.04,23.708,39.748,0
2024-03-19 22:00:00,42.55,23.388,40.308,0
2024-03-19 23:00:00,39.736,23.805,39.194,0
2024-03-20 00:00:00,40.825,24.695,39.293,0
2024-03-20 01:00:00,41.503,23.599,40.35,0
2024-03-20 02:00:00,40.55,23.638,41.074,0
2024-03-20 03:00:00,41.088,24.083,39.982,0
2024-03-20 04:00:00,41.345,23.782,40.403,0
2024-03-20 05:00:00,41.384,25.063,40.606,0
2024-03-20 06:00:00,43.528,23.85,40.664,0
2024-03-20 07:00:00,42.107,24.08,39.237,0
2024-03-20 08:00:00,42.264,24.365,39.378,0
2024-03-20 09:00:00,42.382,24.337,39.448,0
2024-03-20 10:00:00,42.513,23.972,41.543,0
2024-03-20 11:00:00,41.877,23.756,40.407,0
2024-03-20 12:00:00,41.699,24.829,40.371,0
2024-03-20 13:00:00,42.247,23.748,40.293,0
2024-03-20 14:00:00,43.298,23.557,38.943,0
2024-03-20 15:00:00,43.33,23.435,41.551,0
2024-03-20 16:00:00,42.027,22.875,40.383,0
2024-03-20 17:00:00,43.099,24.129,40.579,0
2024-03-20 18:00:00,42.201,22.524,38.588,0
2024-03-20 19:00:00,42.495,23.675,40.624,0
2024-03-20 20:00:00,42.053,23.555,39.715,0
2024-03-20 21:00:00,42.412,24.757,38.942,0
2024-03-20 22:00:00,44.002,22.701,39.237,0
2024-03-20 23:00:00,42.822,23.145,38.988,0
2024-03-21 00:00:00,80.574,23.507,51.6,1
2024-03-21 01:00:00,41.421,23.455,40.048,0
2024-03-21 02:00:00,42.629,23.258,39.691,0
2024-03-21 03:00:00,42.769,23.471,40.267,0
2024-03-21 04:00:00,42.253,22.86,41.341,0
2024-03-21 05:00:00,43.176,23.647,39.896,0
2024-03-21 06:00:00,42.798,22.286,38.204,0
2024-03-21 07:00:00,43.382,23.412,39.806,0
2024-03-21 08:00:00,43.498,23.103,40.955,0
2024-03-21 09:00:00,42.496,23.889,39.931,0
2024-03-21 10:00:00,43.129,24.236,41.223,0
2024-03-21 11:00:00,43.681,23.171,40.362,0
2024-03-21 12:00:00,44.865,24.009,38.529,0
2024-03-21 13:00:00,44.016,23.133,40.088,0
2024-03-21 14:00:00,43.175,22.786,40.238,0
2024-03-21 15:00:00,81.152,24.119,50.74,1
2024-03-21 16:00:00,45.704,23.484,41.456,0
2024-03-21 17:00:00,44.993,23.202,40.726,0
2024-03-21 18:00:00,44.705,23.521,40.352,0
2024-03-21 19:00:00,44.964,23.291,40.541,0
2024-03-21 20:00:00,45.761,23.096,39.866,0
2024-03-21 21:00:00,45.479,22.444,38.83,0
2024-03-21 22:00:00,45.053,22.948,40.033,0
2024-03-21 23:00:00,45.639,23.371,40.292,0
2024-03-22 00:00:00,43.573,22.975,39.037,0
2024-03-22 01:00:00,43.237,23.463,41.061,0
2024-03-22 02:00:00,44.982,23.18,40.804,0
2024-03-22 03:00:00,44.979,22.525,38.903,0
2024-03-22 04:00:00,44.453,22.28,41.093,0
2024-03-22 05:00:00,45.91,22.837,39.753,0
2024-03-22 06:00:00,43.308,22.629,39.377,0
2024-03-22 07:00:00,44.724,23.035,40.863,0
2024-03-22 08:00:00,44.862,22.483,39.959,0
2024-03-22 09:00:00,43.8,22.509,41.519,0
2024-03-22 10:00:00,47.02,23.319,39.318,0
2024-03-22 11:00:00,44.256,22.841,38.615,0
2024-03-22 12:00:00,45.117,22.391,39.776,0
2024-03-22 13:00:00,46.703,22.726,40.631,0
2024-03-22 14:00:00,46.532,23.381,39.258,0
2024-03-22 15:00:00,44.87,22.814,38.936,0
2024-03-22 16:00:00,46.752,22.938,40.183,0
2024-03-22 17:00:00,46.452,22.24,38.829,0
2024-03-22 18:00:00,48.587,23.103,40.245,0
2024-03-22 19:00:00,46.751,23.723,39.728,0
2024-03-22 20:00:00,46.299,22.143,40.396,0
2024-03-22 21:00:00,45.678,21.922,38.893,0
2024-03-22 22:00:00,45.884,22.574,41.039,0
2024-03-22 23:00:00,45.897,22.898,39.854,0
2024-03-23 00:00:00,48.188,22.389,40.611,0
2024-03-23 01:00:00,46.93,21.882,40.768,0
2024-03-23 02:00:00,47.573,22.328,39.074,0
2024-03-23 03:00:00,48.617,22.654,40.706,0
2024-03-23 04:00:00,72.314,22.125,47.307,1
2024-03-23 05:00:00,48.574,22.606,38.904,0
2024-03-23 06:00:00,47.447,22.858,41.571,0
2024-03-23 07:00:00,47.923,22.369,40.889,0
2024-03-23 08:00:00,46.757,22.208,41.659,0
2024-03-23 09:00:00,46.927,22.61,39.704,0
2024-03-23 10:00:00,48.268,21.74,40.082,0
2024-03-23 11:00:00,50.262,21.664,40.422,0
2024-03-23 12:00:00,48.978,21.981,39.99,0
2024-03-23 13:00:00,49.339,21.841,39.403,0
2024-03-23 14:00:00,47.979,21.658,39.283,0
2024-03-23 15:00:00,47.67,22.947,40.171,0
2024-03-23 16:00:00,47.588,23.09,39.147,0
2024-03-23 17:00:00,47.979,21.8,39.124,0
2024-03-23 18:00:00,46.513,21.995,40.315,0
2024-03-23 19:00:00,47.94,21.828,39.924,0
2024-03-23 20:00:00,48.204,22.448,40.75,0
2024-03-23 21:00:00,48.688,22.519,39.66,0
2024-03-23 22:00:00,49.095,20.95,39.535,0
2024-03-23 23:00:00,49.425,22.048,40.339,0
2024-03-24 00:00:00,49.147,21.129,39.35,0
2024-03-24 01:00:00,48.681,22.633,39.473,0
2024-03-24 02:00:00,47.398,21.946,39.505,0
2024-03-24 03:00:00,48.886,21.286,39.832,0
2024-03-24 04:00:00,48.589,21.549,41.418,0
2024-03-24 05:00:00,50.127,21.497,38.899,0
2024-03-24 06:00:00,50.671,21.876,41.036,0
2024-03-24 07:00:00,50.8,22.106,40.59,0
2024-03-24 08:00:00,50.718,20.982,41.254,0
2024-03-24 09:00:00,49.928,22.447,42.509,0
2024-03-24 10:00:00,49.639,22.302,41.145,0
2024-03-24 11:00:00,49.514,21.033,40.741,0
2024-03-24 12:00:00,48.854,21.478,38.95,0
2024-03-24 13:00:00,51.453,22.268,39.051,0
2024-03-24 14:00:00,50.387,22.0,40.288,0
2024-03-24 15:00:00,49.415,21.187,38.642,0
2024-03-24 16:00:00,49.934,21.733,40.492,0
2024-03-24 17:00:00,49.994,22.796,38.292,0
2024-03-24 18:00:00,51.003,21.321,40.922,0
2024-03-24 19:00:00,52.127,20.923,39.743,0
2024-03-24 20:00:00,50.811,21.296,40.101,0
2024-03-24 21:00:00,49.006,21.304,39.401,0
2024-03-24 22:00:00,51.168,20.89,38.481,0
2024-03-24 23:00:00,51.3,21.343,40.988,0
2024-03-25 00:00:00,51.33,20.466,41.069,0
2024-03-25 01:00:00,51.027,20.731,39.719,0
2024-03-25 02:00:00,51.97,21.414,40.53,0
2024-03-25 03:00:00,51.917,20.128,39.687,0
2024-03-25 04:00:00,51.924,21.428,40.231,0
2024-03-25 05:00:00,52.46,19.941,40.607,0
2024-03-25 06:00:00,51.715,20.051,40.444,0
2024-03-25 07:00:00,51.756,20.638,41.073,0
2024-03-25 08:00:00,53.72,21.001,40.415,0
2024-03-25 09:00:00,52.996,21.491,40.022,0
2024-03-25 10:00:00,53.361,20.828,39.391,0
2024-03-25 11:00:00,53.857,20.646,39.617,0
2024-03-25 12:00:00,53.253,21.029,40.648,0
2024-03-25 13:00:00,53.751,20.274,38.799,0
2024-03-25 14:00:00,51.34,20.75,40.885,0
2024-03-25 15:00:00,53.219,20.051,39.775,0
2024-03-25 16:00:00,52.927,20.662,39.345,0
2024-03-25 17:00:00,54.882,20.526,39.121,0
2024-03-25 18:00:00,54.227,20.159,40.539,0
2024-03-25 19:00:00,52.763,20.614,39.988,0
2024-03-25 20:00:00,53.86,20.581,41.271,0
2024-03-25 21:00:00,53.749,21.059,38.99,0
2024-03-25 22:00:00,54.128,19.639,39.537,0
2024-03-25 23:00:00,52.748,20.374,39.926,0
2024-03-26 00:00:00,54.219,20.002,39.399,0
2024-03-26 01:00:00,53.723,20.787,40.005,0
2024-03-26 02:00:00,54.326,20.699,40.256,0
2024-03-26 03:00:00,53.41,20.546,40.388,0
2024-03-26 04:00:00,53.64,19.91,41.205,0
2024-03-26 05:00:00,55.49,20.675,38.957,0
2024-03-26 06:00:00,53.354,19.437,40.27,0
2024-03-26 07:00:00,53.518,19.304,39.482,0
2024-03-26 08:00:00,54.533,19.504,40.344,0
2024-03-26 09:00:00,53.901,20.095,40.345,0
2024-03-26 10:00:00,53.876,20.42,39.21,0
2024-03-26 11:00:00,54.954,18.564,39.279,0
2024-03-26 12:00:00,53.431,20.683,40.409,0
2024-03-26 13:00:00,54.015,20.058,40.019,0
2024-03-26 14:00:00,57.163,19.178,39.824,0
2024-03-26 15:00:00,55.654,19.983,40.526,0
2024-03-26 16:00:00,54.534,20.448,40.585,0
2024-03-26 17:00:00,55.783,20.172,39.576,0
2024-03-26 18:00:00,56.016,20.392,39.318,0
2024-03-26 19:00:00,56.527,19.129,38.99,0
2024-03-26 20:00:00,55.488,19.575,40.027,0
2024-03-26 21:00:00,56.675,19.29,38.861,0
2024-03-26 22:00:00,53.741,20.581,40.08,0
2024-03-26 23:00:00,54.805,20.012,40.973,0
2024-03-27 00:00:00,56.106,21.086,39.717,0
2024-03-27 01:00:00,56.352,19.399,39.571,0
2024-03-27 02:00:00,55.19,19.24,41.598,0
2024-03-27 03:00:00,56.44,19.501,41.208,0
2024-03-27 04:00:00,55.635,20.232,39.388,0
2024-03-27 05:00:00,56.06,19.33,40.111,0
2024-03-27 06:00:00,91.519,19.545,48.42,1
2024-03-27 07:00:00,57.399,19.501,40.163,0
2024-03-27 08:00:00,55.569,19.443,41.452,0
2024-03-27 09:00:00,55.584,19.067,40.07,0
2024-03-27 10:00:00,56.304,19.295,40.19,0
2024-03-27 11:00:00,56.762,19.244,40.551,0
2024-03-27 12:00:00,56.204,19.3,40.952,0
2024-03-27 13:00:00,57.975,19.746,40.75,0
2024-03-27 14:00:00,57.354,20.125,40.43,0
2024-03-27 15:00:00,57.484,18.795,38.753,0
2024-03-27 16:00:00,55.881,18.99,39.609,0
2024-03-27 17:00:00,58.385,18.743,40.656,0
2024-03-27 18:00:00,54.466,19.22,40.2,0
2024-03-27 19:00:00,58.188,18.828,40.661,0
2024-03-27 20:00:00,58.356,19.187,41.51,0
2024-03-27 21:00:00,57.056,19.59,39.058,0
2024-03-27 22:00:00,58.827,17.746,40.91,0
2024-03-27 23:00:00,57.556,19.225,39.736,0
2024-03-28 00:00:00,57.746,18.72,40.748,0
2024-03-28 01:00:00,58.087,19.151,39.967,0
2024-03-28 02:00:00,60.997,18.443,41.702,0
2024-03-28 03:00:00,59.217,19.46,40.104,0
2024-03-28 04:00:00,58.635,19.289,39.488,0
2024-03-28 05:00:00,57.081,19.088,40.336,0
2024-03-28 06:00:00,58.197,19.171,40.259,0
2024-03-28 07:00:00,57.3,18.373,40.91,0
2024-03-28 08:00:00,58.993,18.407,40.358,0
2024-03-28 09:00:00,58.369,19.064,41.98,0
2024-03-28 10:00:00,57.16,18.275,39.911,0
2024-03-28 11:00:00,58.421,19.352,39.92,0
2024-03-28 12:00:00,57.545,18.439,39.517,0
2024-03-28 13:00:00,58.6,18.823,40.069,0
2024-03-28 14:00:00,57.643,19.593,40.185,0
2024-03-28 15:00:00,58.582,18.161,40.225,0
2024-03-28 16:00:00,59.356,18.52,40.054,0
2024-03-28 17:00:00,58.603,18.984,39.512,0
2024-03-28 18:00:00,58.315,18.904,39.295,0
2024-03-28 19:00:00,58.958,18.236,39.7,0
2024-03-28 20:00:00,59.5,18.114,40.913,0
2024-03-28 21:00:00,57.742,18.227,41.085,0
2024-03-28 22:00:00,59.156,19.039,39.938,0
2024-03-28 23:00:00,60.258,18.148,39.247,0
2024-03-29 00:00:00,59.559,18.298,39.935,0
2024-03-29 01:00:00,59.086,18.017,41.673,0
2024-03-29 02:00:00,59.711,18.556,40.799,0
2024-03-29 03:00:00,59.565,18.253,40.441,0
2024-03-29 04:00:00,59.907,17.645,40.77,0
2024-03-29 05:00:00,57.169,17.635,41.232,0
2024-03-29 06:00:00,57.679,17.092,39.078,0
2024-03-29 07:00:00,60.275,17.648,39.686,0
2024-03-29 08:00:00,57.802,18.433,39.577,0
2024-03-29 09:00:00,59.745,18.67,40.47,0
2024-03-29 10:00:00,59.026,18.324,40.128,0
2024-03-29 11:00:00,58.417,18.231,40.605,0
2024-03-29 12:00:00,59.796,17.863,39.594,0
2024-03-29 13:00:00,59.679,18.286,41.098,0
2024-03-29 14:00:00,61.62,18.015,39.945,0
2024-03-29 15:00:00,58.915,18.747,40.556,0
2024-03-29 16:00:00,61.01,17.768,40.956,0
2024-03-29 17:00:00,59.951,18.462,40.892,0
2024-03-29 18:00:00,58.965,18.201,40.289,0
2024-03-29 19:00:00,60.452,18.105,40.655,0
2024-03-29 20:00:00,60.244,16.705,41.393,0
2024-03-29 21:00:00,59.739,18.148,40.411,0
2024-03-29 22:00:00,59.993,17.593,39.416,0
2024-03-29 23:00:00,59.152,17.409,40.466,0
2024-03-30 00:00:00,58.945,16.863,39.97,0
2024-03-30 01:00:00,60.551,17.575,38.122,0
2024-03-30 02:00:00,59.588,17.569,40.37,0
2024-03-30 03:00:00,59.75,16.874,40.093,0
2024-03-30 04:00:00,60.128,16.763,40.925,0
2024-03-30 05:00:00,60.131,17.717,39.4,0
2024-03-30 06:00:00,58.452,17.884,38.795,0
2024-03-30 07:00:00,61.182,17.517,40.135,0
2024-03-30 08:00:00,60.031,17.972,40.304,0
2024-03-30 09:00:00,89.161,17.328,53.927,1
2024-03-30 10:00:00,60.366,17.318,40.017,0
2024-03-30 11:00:00,60.182,16.861,39.145,0
2024-03-30 12:00:00,60.723,16.515,39.889,0
2024-03-30 13:00:00,60.502,18.197,39.721,0
2024-03-30 14:00:00,60.69,17.81,40.858,0
2024-03-30 15:00:00,61.33,16.523,40.303,0
2024-03-30 16:00:00,60.869,17.272,39.778,0
2024-03-30 17:00:00,59.83,17.12,41.379,0
2024-03-30 18:00:00,58.871,17.008,39.785,0
2024-03-30 19:00:00,61.665,16.916,40.446,0
2024-03-30 20:00:00,59.761,17.287,39.866,0
2024-03-30 21:00:00,59.527,17.481,41.305,0
2024-03-30 22:00:00,58.263,17.249,40.069,0
2024-03-30 23:00:00,60.337,16.963,40.093,0
2024-03-31 00:00:00,60.146,16.921,39.888,0
2024-03-31 01:00:00,58.479,17.444,40.157,0
2024-03-31 02:00:00,60.443,17.183,40.96,0
2024-03-31 03:00:00,59.486,16.964,40.677,0
2024-03-31 04:00:00,62.669,16.886,40.022,0
2024-03-31 05:00:00,59.402,17.053,41.361,0
2024-03-31 06:00:00,59.528,16.623,40.698,0
2024-03-31 07:00:00,59.079,17.245,39.649,0
2024-03-31 08:00:00,61.222,16.273,38.896,0
2024-03-31 09:00:00,59.56,16.582,39.668,0
2024-03-31 10:00:00,59.196,17.07,40.331,0
2024-03-31 11:00:00,60.615,16.175,40.478,0
2024-03-31 12:00:00,58.514,15.933,41.087,0
2024-03-31 13:00:00,60.504,16.728,39.124,0
2024-03-31 14:00:00,61.644,15.826,39.649,0
2024-03-31 15:00:00,60.413,16.002,39.058,0
2024-03-31 16:00:00,60.466,17.008,38.929,0
2024-03-31 17:00:00,60.679,16.505,39.498,0
2024-03-31 18:00:00,61.499,17.228,40.293,0
2024-03-31 19:00:00,60.978,15.961,40.617,0
2024-03-31 20:00:00,60.186,16.495,39.241,0
2024-03-31 21:00:00,60.627,16.72,39.353,0
2024-03-31 22:00:00,58.814,15.914,38.576,0
2024-03-31 23:00:00,60.451,16.993,40.171,0
2024-04-01 00:00:00,58.643,16.712,39.414,0
2024-04-01 01:00:00,59.255,15.63,41.33,0
2024-04-01 02:00:00,56.512,16.395,40.328,0
2024-04-01 03:00:00,59.967,16.586,39.863,0
2024-04-01 04:00:00,58.892,16.078,39.487,0
2024-04-01 05:00:00,60.617,15.612,38.804,0
2024-04-01 06:00:00,59.864,16.471,38.906,0
2024-04-01 07:00:00,60.566,17.417,39.502,0
2024-04-01 08:00:00,58.325,16.097,39.441,0
2024-04-01 09:00:00,60.412,17.056,39.201,0
2024-04-01 10:00:00,61.444,15.875,40.302,0
2024-04-01 11:00:00,60.067,16.339,40.411,0
2024-04-01 12:00:00,60.056,16.597,39.633,0
2024-04-01 13:00:00,59.397,16.188,41.548,0
2024-04-01 14:00:00,58.663,16.024,38.603,0
2024-04-01 15:00:00,59.909,16.517,40.047,0
2024-04-01 16:00:00,57.601,17.08,39.825,0
2024-04-01 17:00:00,58.648,16.266,39.559,0
2024-04-01 18:00:00,57.252,15.839,39.442,0
2024-04-01 19:00:00,58.276,15.983,39.994,0
2024-04-01 20:00:00,59.577,17.319,39.82,0
2024-04-01 21:00:00,59.395,16.108,39.686,0
2024-04-01 22:00:00,58.894,15.725,38.961,0
2024-04-01 23:00:00,58.966,15.432,38.706,0
2024-04-02 00:00:00,56.862,15.074,39.769,0
2024-04-02 01:00:00,58.327,16.151,39.678,0
2024-04-02 02:00:00,57.968,16.278,39.842,0
2024-04-02 03:00:00,57.94,15.735,39.913,0
2024-04-02 04:00:00,59.147,15.909,39.582,0
2024-04-02 05:00:00,57.634,15.314,39.83,0
2024-04-02 06:00:00,57.837,15.948,39.317,0
2024-04-02 07:00:00,56.301,16.106,41.219,0
2024-04-02 08:00:00,58.039,15.581,39.36,0
2024-04-02 09:00:00,57.189,16.677,39.703,0
2024-04-02 10:00:00,58.3,15.396,39.421,0
2024-04-02 11:00:00,57.212,15.94,39.408,0
2024-04-02 12:00:00,58.21,16.207,40.02,0
2024-04-02 13:00:00,57.901,15.728,39.918,0
2024-04-02 14:00:00,59.658,15.656,39.632,0
2024-04-02 15:00:00,58.423,15.02,39.773,0
2024-04-02 16:00:00,56.025,16.398,39.424,0
2024-04-02 17:00:00,56.537,15.619,40.321,0
2024-04-02 18:00:00,57.794,15.957,41.644,0
2024-04-02 19:00:00,56.746,16.01,39.3,0
2024-04-02 20:00:00,54.643,15.344,40.315,0
2024-04-02 21:00:00,58.895,15.545,40.036,0
2024-04-02 22:00:00,58.2,16.296,40.535,0
2024-04-02 23:00:00,57.934,15.056,40.557,0
2024-04-03 00:00:00,56.738,16.664,40.164,0
2024-04-03 01:00:00,57.705,15.214,39.968,0
2024-04-03 02:00:00,56.504,14.982,39.652,0
2024-04-03 03:00:00,57.343,15.624,39.388,0
2024-04-03 04:00:00,56.148,16.649,39.923,0
2024-04-03 05:00:00,58.513,14.575,38.972,0
2024-04-03 06:00:00,55.355,15.447,39.525,0
2024-04-03 07:00:00,58.085,15.742,40.885,0
2024-04-03 08:00:00,56.818,15.508,40.079,0
2024-04-03 09:00:00,56.216,15.669,40.714,0
2024-04-03 10:00:00,56.798,15.107,41.176,0
2024-04-03 11:00:00,57.289,15.153,39.858,0
2024-04-03 12:00:00,57.847,15.366,40.166,0
2024-04-03 13:00:00,56.717,14.863,39.759,0
2024-04-03 14:00:00,55.436,15.394,39.35,0
2024-04-03 15:00:00,56.304,15.21,39.238,0
2024-04-03 16:00:00,57.987,15.158,40.675,0
2024-04-03 17:00:00,57.439,15.541,40.167,0
2024-04-03 18:00:00,56.92,14.459,41.477,0
2024-04-03 19:00:00,56.727,15.244,40.778,0
2024-04-03 20:00:00,56.55,16.506,39.415,0
2024-04-03 21:00:00,56.928,14.793,40.672,0
2024-04-03 22:00:00,55.231,15.969,39.756,0
2024-04-03 23:00:00,54.25,15.343,40.973,0
2024-04-04 00:00:00,55.59,15.003,39.611,0
2024-04-04 01:00:00,54.62,14.634,39.158,0
2024-04-04 02:00:00,54.299,15.354,39.363,0
2024-04-04 03:00:00,54.549,16.001,39.404,0
2024-04-04 04:00:00,57.669,15.07,39.328,0
2024-04-04 05:00:00,55.234,15.215,39.542,0
2024-04-04 06:00:00,55.373,15.751,40.685,0
2024-04-04 07:00:00,53.702,15.407,41.437,0
2024-04-04 08:00:00,52.994,14.442,38.936,0
2024-04-04 09:00:00,53.931,15.268,41.011,0
2024-04-04 10:00:00,56.1,15.966,39.618,0
2024-04-04 11:00:00,54.907,15.183,40.278,0
2024-04-04 12:00:00,55.082,13.823,38.677,0
2024-04-04 13:00:00,55.132,15.379,40.419,0
2024-04-04 14:00:00,53.712,15.078,38.396,0
2024-04-04 15:00:00,55.601,14.255,40.251,0
2024-04-04 16:00:00,53.49,14.322,40.206,0
2024-04-04 17:00:00,55.437,15.642,40.153,0
2024-04-04 18:00:00,54.382,14.781,39.412,0
2024-04-04 19:00:00,52.058,14.686,40.44,0
2024-04-04 20:00:00,53.007,15.115,40.313,0
2024-04-04 21:00:00,51.877,14.804,39.832,0
2024-04-04 22:00:00,54.732,15.169,40.537,0
2024-04-04 23:00:00,53.45,15.012,39.924,0
2024-04-05 00:00:00,51.153,14.507,40.423,0
2024-04-05 01:00:00,53.662,14.845,39.899,0
2024-04-05 02:00:00,52.655,15.316,40.173,0
2024-04-05 03:00:00,51.613,15.11,40.46,0
2024-04-05 04:00:00,54.68,15.042,39.682,0
2024-04-05 05:00:00,53.014,16.047,39.013,0
2024-04-05 06:00:00,52.517,15.438,40.221,0
2024-04-05 07:00:00,52.315,15.494,40.952,0
2024-04-05 08:00:00,51.105,14.98,40.239,0
2024-04-05 09:00:00,51.217,15.168,40.255,0
2024-04-05 10:00:00,53.709,14.838,39.966,0
2024-04-05 11:00:00,51.853,15.438,40.591,0
2024-04-05 12:00:00,52.252,14.99,39.851,0
2024-04-05 13:00:00,50.088,15.153,39.637,0
2024-04-05 14:00:00,50.716,15.118,40.884,0
2024-04-05 15:00:00,52.546,15.025,39.576,0
2024-04-05 16:00:00,52.216,16.5,40.712,0
2024-04-05 17:00:00,53.493,14.694,40.885,0
2024-04-05 18:00:00,52.984,14.687,40.453,0
2024-04-05 19:00:00,51.312,15.369,39.001,0
2024-04-05 20:00:00,51.916,14.721,40.022,0
2024-04-05 21:00:00,51.028,14.871,39.838,0
2024-04-05 22:00:00,53.3,14.471,39.603,0
2024-04-05 23:00:00,52.295,15.258,40.114,0
2024-04-06 00:00:00,51.216,15.262,40.615,0
2024-04-06 01:00:00,51.147,14.85,39.633,0
2024-04-06 02:00:00,52.292,15.364,39.863,0
2024-04-06 03:00:00,51.327,14.076,39.807,0
2024-04-06 04:00:00,52.207,14.65,40.931,0
2024-04-06 05:00:00,48.354,14.918,39.794,0
2024-04-06 06:00:00,50.909,14.416,39.012,0
2024-04-06 07:00:00,49.833,14.127,38.741,0
2024-04-06 08:00:00,52.005,14.847,40.29,0
2024-04-06 09:00:00,51.695,15.347,39.391,0
2024-04-06 10:00:00,50.081,15.641,40.535,0
2024-04-06 11:00:00,51.484,14.726,38.935,0
2024-04-06 12:00:00,51.631,15.367,39.569,0
2024-04-06 13:00:00,49.823,15.319,38.936,0
2024-04-06 14:00:00,52.12,15.61,40.348,0
2024-04-06 15:00:00,49.517,14.827,40.519,0
2024-04-06 16:00:00,49.234,14.103,40.271,0
2024-04-06 17:00:00,50.214,15.039,39.131,0
2024-04-06 18:00:00,48.895,14.498,39.403,0
2024-04-06 19:00:00,49.234,14.645,40.187,0
2024-04-06 20:00:00,50.459,14.858,38.65,0
2024-04-06 21:00:00,48.969,14.84,39.807,0
2024-04-06 22:00:00,47.156,15.083,41.214,0
2024-04-06 23:00:00,49.119,15.366,39.856,0
2024-04-07 00:00:00,47.956,14.833,38.809,0
2024-04-07 01:00:00,49.418,15.217,39.514,0
2024-04-07 02:00:00,49.15,15.029,39.495,0
2024-04-07 03:00:00,49.827,15.492,41.712,0
2024-04-07 04:00:00,49.164,14.933,41.333,0
2024-04-07 05:00:00,49.249,14.991,40.585,0
2024-04-07 06:00:00,47.391,14.847,39.726,0
2024-04-07 07:00:00,48.766,14.957,40.961,0
2024-04-07 08:00:00,49.833,14.65,39.093,0
2024-04-07 09:00:00,47.078,14.604,40.861,0
2024-04-07 10:00:00,49.469,15.438,40.742,0
2024-04-07 11:00:00,47.023,14.512,39.879,0
2024-04-07 12:00:00,46.623,14.899,40.911,0
2024-04-07 13:00:00,47.675,15.571,39.642,0
2024-04-07 14:00:00,47.998,14.892,38.988,0
2024-04-07 15:00:00,48.098,15.487,40.782,0
2024-04-07 16:00:00,46.129,14.783,39.932,0
2024-04-07 17:00:00,47.429,14.558,40.481,0
2024-04-07 18:00:00,46.214,14.292,41.457,0
2024-04-07 19:00:00,45.316,15.751,39.422,0
2024-04-07 20:00:00,45.781,14.532,39.885,0
2024-04-07 21:00:00,45.865,15.48,41.256,0
2024-04-07 22:00:00,47.043,14.613,40.535,0
2024-04-07 23:00:00,47.58,15.778,39.44,0
2024-04-08 00:00:00,44.862,16.23,39.236,0
2024-04-08 01:00:00,46.594,14.29,39.578,0
2024-04-08 02:00:00,44.973,14.598,39.409,0
2024-04-08 03:00:00,46.687,15.534,40.19,0
2024-04-08 04:00:00,45.343,15.411,40.063,0
2024-04-08 05:00:00,44.823,15.55,40.223,0
2024-04-08 06:00:00,46.583,14.883,39.327,0
2024-04-08 07:00:00,45.106,16.171,39.943,0
2024-04-08 08:00:00,45.287,15.244,38.355,0
2024-04-08 09:00:00,43.293,14.585,40.116,0
2024-04-08 10:00:00,46.371,15.075,40.94,0
2024-04-08 11:00:00,46.156,14.609,38.86,0
2024-04-08 12:00:00,45.253,16.015,40.387,0
2024-04-08 13:00:00,43.632,14.898,39.511,0
2024-04-08 14:00:00,46.282,15.483,40.642,0
2024-04-08 15:00:00,44.319,15.011,40.127,0
2024-04-08 16:00:00,44.446,14.948,40.324,0
2024-04-08 17:00:00,47.125,14.31,40.052,0
2024-04-08 18:00:00,44.024,15.574,41.063,0
2024-04-08 19:00:00,45.386,15.934,40.278,0
2024-04-08 20:00:00,45.121,14.837,39.436,0
2024-04-08 21:00:00,44.866,14.533,40.079,0
2024-04-08 22:00:00,44.674,15.717,39.705,0
2024-04-08 23:00:00,44.686,14.503,40.13,0
2024-04-09 00:00:00,44.5,15.947,39.664,0
2024-04-09 01:00:00,44.095,14.896,39.459,0
2024-04-09 02:00:00,45.577,14.807,40.159,0
2024-04-09 03:00:00,42.673,15.494,40.045,0
2024-04-09 04:00:00,44.927,14.862,40.851,0
2024-04-09 05:00:00,44.649,15.04,39.668,0
2024-04-09 06:00:00,44.447,15.582,38.415,0
2024-04-09 07:00:00,44.788,14.202,39.709,0
2024-04-09 08:00:00,43.501,16.25,38.699,0
2024-04-09 09:00:00,41.648,15.463,40.333,0
2024-04-09 10:00:00,43.369,14.807,38.661,0
2024-04-09 11:00:00,42.375,14.957,39.209,0
2024-04-09 12:00:00,42.56,15.975,39.71,0
2024-04-09 13:00:00,41.975,15.792,41.235,0
2024-04-09 14:00:00,42.667,16.198,39.142,0
2024-04-09 15:00:00,42.476,15.177,40.01,0
2024-04-09 16:00:00,40.623,15.68,40.464,0
2024-04-09 17:00:00,43.63,15.758,41.187,0
2024-04-09 18:00:00,45.079,15.906,40.622,0
2024-04-09 19:00:00,43.396,16.136,40.875,0
2024-04-09 20:00:00,42.517,15.228,40.691,0
2024-04-09 21:00:00,42.597,15.544,39.033,0
2024-04-09 22:00:00,42.164,15.31,40.288,0
2024-04-09 23:00:00,42.608,15.603,40.679,0
